,city,date,fare,ride_id,driver_count,type
1473,Robertport,2019-04-16 09:48:39,36.11,5886554503793,12,Urban
1474,Erikaland,2019-03-27 08:27:45,26.25,4808796549026,37,Urban
1475,Williamsview,2019-01-17 04:00:01,32.29,7451578628999,46,Urban
1476,West Robert,2019-01-30 11:32:45,43.02,7200177034430,39,Urban
1477,Hurleymouth,2019-02-06 00:10:22,32.93,4140229588692,36,Urban
1478,New Paulton,2019-02-21 02:37:43,27.56,3954579271309,44,Urban
1479,Deanville,2019-01-07 19:34:44,21.5,9422003641461,49,Urban
1480,Karenside,2019-01-12 01:28:33,37.73,1873045802736,5,Urban
1481,New Paulton,2019-03-12 13:53:39,38.26,79314274773,44,Urban
1482,Port Samanthamouth,2019-04-09 20:55:32,24.99,6743225912546,57,Urban
1483,South Phillip,2019-05-03 11:43:11,8.3,8580230286693,38,Urban
1484,Lake Danielberg,2019-02-06 04:11:24,29.96,2331999439549,19,Urban
1485,Martinezhaven,2019-02-06 10:58:28,40.29,4665194925087,25,Urban
1486,Pattyland,2019-04-12 11:58:28,28.65,6924230448040,59,Urban
1487,Port Johnbury,2019-02-05 16:04:13,7.44,3008325165012,3,Urban
1488,Richardfort,2019-03-22 04:41:04,16.35,5934239154720,38,Urban
1489,Valentineton,2019-02-17 19:23:20,37.19,5020446269859,45,Urban
1490,Rodneyfort,2019-04-19 09:46:19,35.79,9917197764299,34,Urban
1491,West Christopherberg,2019-04-19 04:53:19,22.86,9748845131381,32,Urban
1492,Valentineton,2019-03-08 07:57:06,43.59,5859669462309,45,Urban
1493,New Jacobville,2019-02-21 08:59:20,40.05,3017975180818,50,Urban
1494,Joneschester,2019-05-05 02:00:02,21.74,2729175742345,39,Urban
1495,Johnton,2019-01-14 10:53:38,19.68,8534361219730,27,Urban
1496,West Heidi,2019-01-29 08:17:02,38.68,4818935872915,28,Urban
1497,West Christopherberg,2019-04-11 14:46:23,4.88,7740852204661,32,Urban
1498,West Angela,2019-03-17 09:42:27,23.45,7766326460678,48,Urban
1499,South Evanton,2019-01-09 15:10:06,40.73,6529652825358,11,Urban
1500,West Gabriel,2019-01-23 05:22:29,40.17,9157930188085,57,Urban
1501,Carriemouth,2019-04-05 02:03:50,38.17,8161204669836,52,Urban
1502,West Ericstad,2019-03-18 15:28:03,23.62,6209238468314,25,Urban
1503,North Jasmine,2019-04-22 15:53:37,6.49,1617288417506,33,Urban
1504,Martinezhaven,2019-04-30 00:42:10,36.07,1517725239558,25,Urban
1505,West Gabriel,2019-02-17 07:39:53,17.03,4385812494114,57,Urban
1506,Liumouth,2019-03-06 04:42:31,37.4,602124109449,69,Urban
1507,Roberthaven,2019-05-02 21:36:24,21.8,3456705475174,47,Urban
1508,West Angela,2019-02-21 12:29:36,27.68,791846342132,48,Urban
1509,West Robert,2019-02-01 11:37:56,30.94,218488354366,39,Urban
1510,Carriemouth,2019-04-27 20:41:36,8.28,451752270898,52,Urban
1511,North Jason,2019-01-08 23:32:07,10.74,1777358514662,6,Urban
1512,West Angela,2019-04-13 21:50:59,28.75,3697508187707,48,Urban
1513,Reynoldsfurt,2019-02-03 10:14:24,6.34,5560686093253,67,Urban
1514,Lake Jonathanshire,2019-04-11 21:32:27,22.48,3505458786874,5,Urban
1515,New Kimberlyborough,2019-02-05 11:23:41,18.02,3979116091493,33,Urban
1516,Jerryton,2019-03-23 08:27:26,37.89,4275221969665,64,Urban
1517,Joneschester,2019-03-04 18:00:23,41.65,9830268750819,39,Urban
1518,Lake Jonathanshire,2019-02-16 01:49:45,17.58,3641777572467,5,Urban
1519,Richardfort,2019-01-03 01:06:17,5.32,3268844473610,38,Urban
1520,Deanville,2019-01-29 21:11:43,25.39,9623390811882,49,Urban
1521,Richardfort,2019-03-29 15:16:01,37.76,4802688422688,38,Urban
1522,Royland,2019-03-23 12:21:09,13.7,8505727203359,64,Urban
1523,Jerryton,2019-04-20 18:57:54,29.84,8129673900768,64,Urban
1524,Lake Jonathanshire,2019-01-17 13:15:58,28.42,6544222037368,5,Urban
1525,Karenberg,2019-04-24 12:57:40,34.67,6995539608497,22,Urban
1526,Joneschester,2019-02-17 10:04:23,10.52,3382314791322,39,Urban
1527,Rogerston,2019-02-27 03:58:02,27.4,6535366485146,25,Urban
1528,North Jason,2019-01-11 05:08:48,19.64,6877014281473,6,Urban
1529,Reynoldsfurt,2019-04-11 23:49:34,38.35,6517888893678,67,Urban
1530,Rogerston,2019-01-26 14:42:49,11.13,9117397855777,25,Urban
1531,Grahamburgh,2019-03-11 08:09:20,34.53,1668089072869,61,Urban
1532,Lake Jonathanshire,2019-01-21 09:48:28,22.36,2522096563712,5,Urban
1533,Lake Danielberg,2019-03-05 23:23:36,44.77,904234510499,19,Urban
1534,Liumouth,2019-01-30 08:51:20,22.9,2852059249491,69,Urban
1535,West Gabriel,2019-01-28 22:22:55,5.58,8437986648490,57,Urban
1536,North Jason,2019-01-24 01:46:56,40.15,6720072772844,6,Urban
1537,West Robert,2019-03-16 16:27:00,42.89,3371305205863,39,Urban
1538,Huntermouth,2019-01-24 17:07:21,42.36,2881099887400,37,Urban
1539,Karenside,2019-01-17 12:18:08,11.6,2896161328712,5,Urban
1540,Karenberg,2019-02-19 16:11:56,12.25,3871929479027,22,Urban
1541,Amandaburgh,2019-01-29 23:28:12,41.06,4296858665195,12,Urban
1542,West Robert,2019-02-18 11:51:18,44.97,341568099144,39,Urban
1543,Pattyland,2019-01-12 20:07:34,17.85,1717518351904,59,Urban
1544,West Robert,2019-02-19 00:53:54,40.64,5090000920328,39,Urban
1545,Lake Jonathanshire,2019-02-23 06:10:30,26.63,5372487991955,5,Urban
1546,Raymondhaven,2019-03-31 14:58:15,7.67,3677670833473,11,Urban
1547,New Kimberlyborough,2019-04-24 02:21:17,37.73,2211216902202,33,Urban
1548,North Jasmine,2019-05-08 07:29:01,18.55,5682021476085,33,Urban
1549,Reynoldsfurt,2019-02-09 17:49:45,21.02,6197091221286,67,Urban
1550,West Anthony,2019-03-08 10:33:27,41.3,1154693699214,70,Urban
1551,West Christopherberg,2019-01-30 08:11:49,16.85,7337258118847,32,Urban
1552,Erikaland,2019-02-11 03:01:55,35.89,1692275914503,37,Urban
1553,Port Samanthamouth,2019-02-02 01:57:32,39.28,2671264374220,57,Urban
1554,New Jacobville,2019-04-30 11:44:33,5.6,3975719805512,50,Urban
1555,Huntermouth,2019-03-27 11:50:50,22.64,9536744918833,37,Urban
1556,Joneschester,2019-03-19 01:52:17,42.74,4496207006444,39,Urban
1557,Port Frank,2019-01-15 07:42:59,30.93,8726143802098,23,Urban
1558,Leahton,2019-03-03 01:24:39,43.44,4290916547911,17,Urban
1559,Raymondhaven,2019-02-07 16:19:04,38.67,8352957849877,11,Urban
1560,South Latoya,2019-04-22 12:29:10,27.54,3391380718287,10,Urban
1561,West Ericstad,2019-03-04 12:31:45,43.98,6434938341937,25,Urban
1562,Liumouth,2019-04-12 02:27:20,10.53,8954520159231,69,Urban
1563,Port Johnbury,2019-04-25 00:15:02,10.26,2977082935156,3,Urban
1564,Robertport,2019-04-18 06:58:23,24.48,4267630984582,12,Urban
1565,South Michelleport,2019-04-27 11:18:02,27.89,355231301182,72,Urban
1566,Grahamburgh,2019-02-16 12:22:02,30.23,5124138921138,61,Urban
1567,Liumouth,2019-04-02 16:53:26,25.56,9544292256253,69,Urban
1568,Grahamburgh,2019-04-10 01:16:25,37.67,1448865682495,61,Urban
1569,Rogerston,2019-02-03 21:09:45,4.41,1718712551725,25,Urban
1570,New Paulville,2019-01-21 20:51:12,33.47,8221242356003,44,Urban
1571,Liumouth,2019-02-28 15:20:17,30.3,2081810970989,69,Urban
1572,Port Frank,2019-02-06 03:34:57,34.86,3935964262850,23,Urban
1573,Loganberg,2019-02-21 18:53:29,36.21,8542273339484,23,Urban
1574,Karenside,2019-03-21 23:26:36,26.69,7728915318388,5,Urban
1575,West Angela,2019-04-14 12:28:19,39.95,7950036014003,48,Urban
1576,West Josephberg,2019-01-31 13:24:51,38.28,4195600587627,45,Urban
1577,West Samuelburgh,2019-02-22 18:15:39,7.13,2717847680996,73,Urban
1578,Lake Danielberg,2019-02-06 19:59:52,30.31,3396701278037,19,Urban
1579,Johnton,2019-01-31 11:17:53,23.36,3671342249951,27,Urban
1580,West Ericstad,2019-01-21 12:14:36,8.07,7506043971589,25,Urban
1581,Lake Scottton,2019-04-18 23:06:40,4.36,5843811924401,58,Urban
1582,North Jasmine,2019-04-17 10:37:06,11.76,4450941712061,33,Urban
1583,North Jason,2019-04-15 17:35:38,42.29,5008032046084,6,Urban
1584,North Jason,2019-03-04 10:14:37,38.49,3338028667880,6,Urban
1585,Lake Danielberg,2019-02-17 05:30:12,11.7,4874329095698,19,Urban
1586,Christopherfurt,2019-04-04 01:11:37,24.47,571640743706,41,Urban
1587,Port Johnbury,2019-01-04 02:56:24,32.75,1737291283544,3,Urban
1588,Port Angela,2019-05-04 09:50:38,21.62,6302510153615,67,Urban
1589,Port Frank,2019-04-28 09:03:54,15.0,7321190762923,23,Urban
1590,North Barbara,2019-01-08 05:21:41,25.84,3505169399905,18,Urban
1591,North Jason,2019-04-14 19:46:06,8.05,7833718484809,6,Urban
1592,Barajasview,2019-01-12 23:20:59,21.64,3010027933226,26,Urban
1593,North Jasmine,2019-01-13 16:18:44,16.92,5896684082471,33,Urban
1594,South Karenland,2019-04-25 05:20:00,36.71,7085374615497,4,Urban
1595,West Gabriel,2019-02-20 09:30:53,28.13,7467212471692,57,Urban
1596,Carriemouth,2019-03-25 21:25:47,26.4,4293523822822,52,Urban
1597,Huntermouth,2019-03-17 15:43:09,30.31,6909760173471,37,Urban
1598,Valentineton,2019-01-12 05:52:15,42.31,5901460118661,45,Urban
1599,East Kaylahaven,2019-01-29 06:40:02,26.79,5038187912880,65,Urban
1600,Lake Danielberg,2019-04-12 05:18:16,41.45,5338695664074,19,Urban
1601,West Robert,2019-01-15 08:14:17,33.91,2161158839398,39,Urban
1602,Williamsstad,2019-04-04 06:55:13,31.52,778427079687,59,Urban
1603,Port David,2019-04-22 23:30:50,30.03,7355586586718,7,Urban
1604,Karenside,2019-03-03 18:15:32,19.19,1723489219600,5,Urban
1605,Valentineton,2019-03-16 23:59:11,5.23,7407814114542,45,Urban
1606,New Kimberlyborough,2019-04-03 03:36:16,43.07,5603777741586,33,Urban
1607,New Jacobville,2019-04-20 05:31:08,13.35,9259173509501,50,Urban
1608,Joneschester,2019-04-13 18:44:13,27.36,7530382780656,39,Urban
1609,Joneschester,2019-04-20 09:40:03,30.12,8972497663155,39,Urban
1610,Jerryton,2019-03-24 12:17:30,31.47,5424245579315,64,Urban
1611,Grahamburgh,2019-01-03 15:37:24,17.61,7877228075348,61,Urban
1612,Royland,2019-01-18 00:03:01,32.11,4548837819274,64,Urban
1613,West Robert,2019-03-10 20:00:35,6.74,6675182507896,39,Urban
1614,Karenside,2019-02-19 20:56:59,17.41,1217247793421,5,Urban
1615,Williamsview,2019-04-18 02:07:15,39.79,8745531941706,46,Urban
1616,Simpsonburgh,2019-03-03 08:45:54,7.63,4176780124147,21,Urban
1617,West Angela,2019-05-07 01:03:12,12.35,2050512349119,48,Urban
1618,West Heidi,2019-01-15 11:49:40,21.44,83498621902,28,Urban
1619,Leahton,2019-03-13 09:17:41,36.79,6214133326256,17,Urban
1620,Reynoldsfurt,2019-02-14 11:25:10,39.4,9070692324754,67,Urban
1621,Christopherfurt,2019-03-13 01:47:52,32.05,2788817929605,41,Urban
1622,Raymondhaven,2019-03-20 02:20:34,38.53,8658255136559,11,Urban
1623,Port Johnbury,2019-03-26 07:22:45,7.63,8089282605778,3,Urban
1624,West Gabriel,2019-05-05 01:24:06,27.57,4428773411209,57,Urban
1625,Barronchester,2019-01-27 03:08:01,27.79,6653622887913,11,Suburban
1626,East Kentstad,2019-04-07 19:44:19,18.75,6575961095852,20,Suburban
1627,Lake Omar,2019-01-17 21:33:35,21.71,966911700371,22,Suburban
1628,Myersshire,2019-02-27 17:38:39,17.1,5706770909868,19,Suburban
1629,West Hannah,2019-04-19 01:06:59,37.78,2273047151891,12,Suburban
1630,East Marymouth,2019-03-29 08:36:20,37.6,6370863861570,5,Suburban
1631,New Raymond,2019-02-25 21:40:18,20.44,5984505117874,17,Suburban
1632,Lake Robertside,2019-01-11 20:17:36,46.51,6574333011308,4,Suburban
1633,Josephside,2019-03-30 09:45:11,44.74,5592692102803,25,Suburban
1634,Brandonfort,2019-01-14 12:35:27,28.02,8100258078935,10,Suburban
1635,Josephside,2019-02-07 06:56:45,31.94,3185694946333,25,Suburban
1636,New Raymond,2019-03-21 01:45:29,22.12,6031755734913,17,Suburban
1637,Lewisland,2019-02-14 17:38:17,42.31,580385794188,4,Suburban
1638,East Kentstad,2019-01-22 20:43:30,35.01,8750865857333,20,Suburban
1639,Myersshire,2019-04-29 06:08:03,17.99,1127095356276,19,Suburban
1640,Myersshire,2019-01-10 06:32:04,45.81,7014255933887,19,Suburban
1641,Lewisland,2019-01-30 15:08:13,32.4,5099208436594,4,Suburban
1642,West Hannah,2019-03-22 20:18:32,25.86,7624914034208,12,Suburban
1643,North Richardhaven,2019-02-18 10:21:39,41.54,4267383307027,1,Suburban
1644,New Olivia,2019-03-29 02:52:48,44.12,7724469578438,20,Suburban
1645,New Shannonberg,2019-03-19 08:13:37,25.46,374752841670,20,Suburban
1646,Barronchester,2019-05-05 04:03:11,30.38,2281522828169,11,Suburban
1647,Nicolechester,2019-02-09 12:26:03,40.83,85473064902,19,Suburban
1648,New Raymond,2019-03-18 12:07:10,36.26,3151412877753,17,Suburban
1649,New Raymond,2019-05-03 12:23:37,48.56,9495029351539,17,Suburban
1650,Victoriaport,2019-04-21 15:21:47,12.13,3313120309203,16,Suburban
1651,South Teresa,2019-01-29 12:51:02,38.47,5746182119035,21,Suburban
1652,North Richardhaven,2019-04-07 00:32:23,36.32,5014291527509,1,Suburban
1653,East Aaronbury,2019-03-19 10:43:53,20.04,4117474421029,7,Suburban
1654,South Teresa,2019-02-23 04:35:04,46.02,4623132352357,21,Suburban
1655,Bethanyland,2019-04-01 22:04:35,38.71,8221076873967,22,Suburban
1656,Lake Scott,2019-01-10 11:08:48,37.96,8130669690525,23,Suburban
1657,East Marymouth,2019-01-16 15:44:02,46.2,1181974978638,5,Suburban
1658,North Jeffrey,2019-02-04 22:35:11,29.87,7909567053548,11,Suburban
1659,Rodriguezview,2019-03-27 19:44:37,49.65,8748957571328,20,Suburban
1660,Bethanyland,2019-03-15 19:42:56,37.09,6243188816016,22,Suburban
1661,East Kentstad,2019-05-01 17:35:30,39.29,1986613861926,20,Suburban
1662,Myersshire,2019-01-06 11:43:01,22.8,499304044207,19,Suburban
1663,Lake Robertside,2019-03-05 11:48:59,29.12,4058488101142,4,Suburban
1664,Sotoville,2019-03-29 22:38:04,34.97,7313956062903,10,Suburban
1665,South Brenda,2019-04-28 04:21:34,27.86,5857212189710,1,Suburban
1666,Port Shane,2019-04-09 15:34:40,27.66,4022340141966,7,Suburban
1667,Lake Omar,2019-03-26 05:52:39,48.26,5014086961990,22,Suburban
1668,Lake Robertside,2019-04-30 20:45:11,22.26,202043410246,4,Suburban
1669,Lake Robertside,2019-03-18 08:04:49,44.21,9839854233835,4,Suburban
1670,South Brenda,2019-04-21 03:08:39,17.8,3500924024641,1,Suburban
1671,North Timothy,2019-04-06 10:06:34,38.39,4781274767887,7,Suburban
1672,Nicolechester,2019-04-10 04:41:43,38.08,8122088232004,19,Suburban
1673,Port Shane,2019-04-23 16:05:47,42.26,8341982666719,7,Suburban
1674,New Shannonberg,2019-04-20 02:52:54,30.82,6829641849335,20,Suburban
1675,Veronicaberg,2019-01-19 23:24:08,19.28,2351082274727,20,Suburban
1676,West Hannah,2019-01-09 03:44:08,14.41,1044914110317,12,Suburban
1677,Port Shane,2019-03-02 12:06:00,14.95,2803204948363,7,Suburban
1678,Nicolechester,2019-03-08 19:51:14,16.35,1045798809359,19,Suburban
1679,Victoriaport,2019-04-22 12:38:49,16.31,6069171955919,16,Suburban
1680,New Raymond,2019-01-05 17:58:39,22.5,7832889931082,17,Suburban
1681,New Shannonberg,2019-02-01 04:31:15,34.09,8588717292946,20,Suburban
1682,East Marymouth,2019-04-27 05:31:31,36.11,8307460338356,5,Suburban
1683,Williamsonville,2019-01-09 23:59:36,48.73,6507706939008,2,Suburban
1684,East Kentstad,2019-04-19 21:05:09,22.42,1136558207239,20,Suburban
1685,Victoriaport,2019-02-02 19:14:51,25.68,8997392253805,16,Suburban
1686,New Raymond,2019-01-02 15:38:25,45.32,8881105109599,17,Suburban
1687,Victoriaport,2019-04-02 17:12:08,12.19,6988300070777,16,Suburban
1688,Barronchester,2019-04-25 19:11:43,36.13,2660177707065,11,Suburban
1689,Brandonfort,2019-04-08 20:02:21,35.64,6109525300344,10,Suburban
1690,Lewishaven,2019-04-19 01:08:58,21.92,7108986085790,23,Suburban
1691,Brandonfort,2019-03-22 16:17:49,38.66,4748541004175,10,Suburban
1692,Port Shane,2019-03-26 04:33:30,19.03,6010401984537,7,Suburban
1693,East Marymouth,2019-03-21 11:01:26,17.43,1621338088820,5,Suburban
1694,New Shannonberg,2019-01-15 12:26:34,35.34,7445877019367,20,Suburban
1695,New Shannonberg,2019-05-05 05:25:56,16.77,8389782417445,20,Suburban
1696,Lake Ann,2019-02-14 17:13:40,42.13,6192401377301,3,Suburban
1697,Victoriaport,2019-03-14 03:47:26,16.5,7106912999135,16,Suburban
1698,North Richardhaven,2019-01-22 14:55:35,18.45,2627726489605,1,Suburban
1699,Rodriguezview,2019-04-20 00:03:07,23.58,3289957353125,20,Suburban
1700,Grayville,2019-04-06 03:38:40,18.11,6203774514474,2,Suburban
1701,Lake Robertside,2019-01-13 18:22:18,28.37,5199680612896,4,Suburban
1702,West Hannah,2019-02-01 02:36:34,33.85,8296563108808,12,Suburban
1703,New Olivia,2019-02-05 19:25:58,47.15,7736815814329,20,Suburban
1704,Grayville,2019-04-28 11:40:49,43.22,6018910939581,2,Suburban
1705,Port Shane,2019-03-15 12:09:42,31.58,2552978514662,7,Suburban
1706,Myersshire,2019-03-26 11:33:21,28.71,2180652304041,19,Suburban
1707,Lake Ann,2019-04-30 11:42:13,14.56,5470772614012,3,Suburban
1708,Colemanland,2019-04-20 02:52:45,20.83,2981565641427,23,Suburban
1709,West Kimmouth,2019-01-04 10:24:04,20.69,1687206700447,4,Suburban
1710,Lake Ann,2019-03-06 08:49:32,13.61,1257553992293,3,Suburban
1711,Lake Scott,2019-04-29 22:08:22,25.75,4959514979080,23,Suburban
1712,Mezachester,2019-03-25 12:57:21,21.89,2294831365065,14,Suburban
1713,Brandonfort,2019-05-02 03:14:18,48.63,4443575880282,10,Suburban
1714,Lake Scott,2019-03-26 08:40:45,26.24,1980313728671,23,Suburban
1715,Veronicaberg,2019-04-24 19:16:19,49.45,5877628036170,20,Suburban
1716,Lewisland,2019-01-25 20:46:18,32.38,8332226417129,4,Suburban
1717,Lake Scott,2019-05-07 12:33:26,21.72,7626061808220,23,Suburban
1718,East Marymouth,2019-04-03 12:18:33,26.93,3384028141202,5,Suburban
1719,Sotoville,2019-04-22 01:33:03,46.5,7088151468507,10,Suburban
1720,North Richardhaven,2019-03-03 06:14:36,18.17,3252030700789,1,Suburban
1721,New Shannonberg,2019-02-09 04:01:24,37.52,3107911163811,20,Suburban
1722,New Raymond,2019-05-01 05:16:54,14.2,1535089996030,17,Suburban
1723,Brandonfort,2019-01-02 01:41:26,49.95,1298465164057,10,Suburban
1724,Lake Scott,2019-01-03 17:02:29,47.97,8024881377404,23,Suburban
1725,Nicolechester,2019-05-02 19:37:54,36.59,6821451074310,19,Suburban
1726,East Marymouth,2019-05-01 20:10:52,13.17,9052669788424,5,Suburban
1727,Myersshire,2019-01-25 05:27:28,35.65,3459456166162,19,Suburban
1728,Nicolechester,2019-03-04 03:06:14,27.67,1790409286394,19,Suburban
1729,Davidfurt,2019-01-05 13:42:28,31.48,1953915881204,23,Suburban
1730,Josephside,2019-03-12 19:25:22,29.47,1697181089451,25,Suburban
1731,Myersshire,2019-01-02 16:59:55,33.62,6489718708394,19,Suburban
1732,Sotoville,2019-01-25 06:31:47,24.13,7372157726656,10,Suburban
1733,Veronicaberg,2019-02-02 03:49:35,26.42,8456789960080,20,Suburban
1734,Josephside,2019-01-18 06:31:29,33.07,7129661940616,25,Suburban
1735,Rodriguezview,2019-02-17 14:10:00,22.76,2750365542698,20,Suburban
1736,Lewisland,2019-04-08 19:51:30,35.16,5715574777818,4,Suburban
1737,Sotoville,2019-04-23 20:31:04,34.87,99483095214,10,Suburban
1738,Davidfurt,2019-01-17 17:58:27,28.28,6647857817333,23,Suburban
1739,Mezachester,2019-01-22 00:59:29,40.67,1956901251838,14,Suburban
1740,Josephside,2019-03-03 19:43:29,17.39,1280375339328,25,Suburban
1741,Mezachester,2019-03-18 02:32:55,40.81,9431152912582,14,Suburban
1742,New Shannonberg,2019-02-26 12:23:14,16.39,1105944917601,20,Suburban
1743,East Marymouth,2019-03-08 04:55:41,43.79,1703166685294,5,Suburban
1744,South Brenda,2019-01-19 00:13:41,44.36,6108194089857,1,Suburban
1745,Colemanland,2019-03-05 04:33:30,13.39,8894920928658,23,Suburban
1746,New Shannonberg,2019-05-03 21:53:58,34.08,1767826635739,20,Suburban
1747,East Aaronbury,2019-03-16 11:15:13,20.59,6153017911679,7,Suburban
1748,East Aaronbury,2019-01-27 09:53:22,28.56,5981083119511,7,Suburban
1749,East Danielview,2019-02-25 03:54:05,26.33,513607352842,22,Suburban
1750,Barronchester,2019-03-31 06:05:30,44.24,1252888806772,11,Suburban
1751,Mezachester,2019-04-26 03:30:47,30.75,3181640027590,14,Suburban
1752,South Teresa,2019-04-02 04:02:51,23.78,295848311917,21,Suburban
1753,East Kentstad,2019-03-24 02:53:43,31.53,1907259346172,20,Suburban
1754,Brandonfort,2019-03-19 05:49:55,45.52,201086012271,10,Suburban
1755,New Shannonberg,2019-05-07 07:08:15,20.52,8313701567867,20,Suburban
1756,Grayville,2019-02-19 19:52:37,19.52,9233978205608,2,Suburban
1757,South Teresa,2019-03-28 04:27:58,17.5,9665109040886,21,Suburban
1758,East Marymouth,2019-03-12 10:46:49,38.26,5237668148484,5,Suburban
1759,Lake Robertside,2019-04-10 03:39:14,34.14,9363510386967,4,Suburban
1760,Colemanland,2019-03-02 02:11:21,36.81,116923856607,23,Suburban
1761,South Brenda,2019-01-10 00:17:24,47.52,3069086465155,1,Suburban
1762,Lewisland,2019-01-28 11:38:16,35.6,9368246062437,4,Suburban
1763,New Raymond,2019-01-15 12:51:37,47.01,3568107406141,17,Suburban
1764,North Richardhaven,2019-01-01 14:52:06,31.15,7188584539017,1,Suburban
1765,Josephside,2019-04-17 05:45:42,32.72,6317907123249,25,Suburban
1766,Nicolechester,2019-04-05 01:38:49,19.57,1109468556407,19,Suburban
1767,Veronicaberg,2019-01-18 10:33:29,33.04,4341351420885,20,Suburban
1768,Colemanland,2019-02-20 04:19:28,43.09,8700311126445,23,Suburban
1769,Lewishaven,2019-04-20 03:54:49,21.23,8139519107206,23,Suburban
1770,Mezachester,2019-01-06 02:08:30,39.83,8422380883301,14,Suburban
1771,Williamsonville,2019-02-01 17:54:05,38.9,1247989019244,2,Suburban
1772,Josephside,2019-01-17 18:16:29,35.68,4973368930844,25,Suburban
1773,New Olivia,2019-04-17 19:11:04,30.81,1521286015117,20,Suburban
1774,East Marymouth,2019-01-27 12:18:40,43.06,6911376462689,5,Suburban
1775,Lewishaven,2019-04-27 02:28:49,14.01,6524982895248,23,Suburban
1776,North Richardhaven,2019-01-28 23:31:02,21.85,3776624333431,1,Suburban
1777,New Raymond,2019-03-08 17:43:57,34.45,8895706094475,17,Suburban
1778,South Teresa,2019-04-19 07:57:59,17.27,6681698470401,21,Suburban
1779,Lake Ann,2019-05-07 20:40:29,24.89,7356790519585,3,Suburban
1780,West Kimmouth,2019-01-13 20:10:45,19.47,6504880914159,4,Suburban
1781,East Marymouth,2019-04-12 06:51:14,33.18,9393257179959,5,Suburban
1782,North Jeffrey,2019-02-28 08:46:35,31.14,6795697365566,11,Suburban
1783,Myersshire,2019-01-26 11:16:17,49.22,1973928706653,19,Suburban
1784,Williamsonville,2019-01-17 01:26:36,28.65,6114930962810,2,Suburban
1785,Victoriaport,2019-01-20 17:06:15,38.74,120114119112,16,Suburban
1786,West Hannah,2019-04-19 21:55:50,24.58,2158777299955,12,Suburban
1787,Williamsonville,2019-02-12 17:54:17,26.49,8222482354071,2,Suburban
1788,Lake Omar,2019-04-06 20:29:14,40.55,8969991191734,22,Suburban
1789,East Marymouth,2019-04-02 01:04:22,20.0,9372931333498,5,Suburban
1790,Brandonfort,2019-04-07 00:42:08,35.76,2965849159792,10,Suburban
1791,Lake Ann,2019-01-15 19:40:34,28.15,3602888331541,3,Suburban
1792,Lake Robertside,2019-01-23 00:24:51,46.83,3574535047962,4,Suburban
1793,Brandonfort,2019-02-06 02:32:22,35.41,5053221471789,10,Suburban
1794,New Olivia,2019-03-27 01:37:59,34.65,7345275995310,20,Suburban
1795,Veronicaberg,2019-01-08 16:01:36,30.66,7838733367694,20,Suburban
1796,New Shannonberg,2019-04-20 03:18:12,41.85,5509093657955,20,Suburban
1797,Grayville,2019-03-14 23:10:28,25.12,3752247297947,2,Suburban
1798,South Teresa,2019-03-12 05:26:11,23.46,844456571789,21,Suburban
1799,South Brenda,2019-02-19 12:50:35,29.37,676014632508,1,Suburban
1800,Lewisland,2019-01-07 17:32:46,17.57,3766610355646,4,Suburban
1801,Lake Robertside,2019-02-05 03:17:09,21.45,3670276742040,4,Suburban
1802,West Hannah,2019-02-18 14:27:55,40.22,8806342152306,12,Suburban
1803,West Kimmouth,2019-02-08 21:11:13,27.93,652476902663,4,Suburban
1804,East Marymouth,2019-02-21 19:36:31,41.21,2452243356792,5,Suburban
1805,Grayville,2019-02-13 06:07:20,48.59,4964947903977,2,Suburban
1806,New Olivia,2019-03-05 22:01:35,19.21,8459793422858,20,Suburban
1807,North Timothy,2019-04-29 23:10:18,29.39,6609337294720,7,Suburban
1808,East Kentstad,2019-01-26 04:48:10,39.19,9309351390541,20,Suburban
1809,East Danielview,2019-04-19 10:36:41,28.28,149455664846,22,Suburban
1810,Veronicaberg,2019-02-05 20:42:28,46.91,3271885902940,20,Suburban
1811,West Hannah,2019-02-06 20:06:36,18.33,1404494168236,12,Suburban
1812,West Hannah,2019-02-16 20:00:05,20.35,7960856155961,12,Suburban
1813,Port Shane,2019-03-17 05:25:31,20.74,7228720146935,7,Suburban
1814,East Marymouth,2019-03-06 14:00:04,35.95,5147275998894,5,Suburban
1815,Veronicaberg,2019-04-25 18:21:25,24.51,6528963448911,20,Suburban
1816,Lewisland,2019-01-25 11:35:50,44.61,7557981038155,4,Suburban
1817,West Kimmouth,2019-03-16 18:10:06,35.36,6758287550186,4,Suburban
1818,North Timothy,2019-04-20 07:06:27,46.24,2785446996718,7,Suburban
1819,New Olivia,2019-01-27 12:15:38,46.97,3200697398733,20,Suburban
1820,West Hannah,2019-03-25 02:14:26,40.11,4496366887151,12,Suburban
1821,Lake Ann,2019-01-24 06:29:33,32.31,2985167321961,3,Suburban
1822,Myersshire,2019-03-15 08:22:42,15.71,2813566980895,19,Suburban
1823,New Raymond,2019-02-28 07:10:27,17.09,4633367307817,17,Suburban
1824,South Teresa,2019-02-12 02:44:55,33.19,757891849972,21,Suburban
1825,North Timothy,2019-01-22 02:35:12,48.45,5696833448345,7,Suburban
1826,East Danielview,2019-04-07 06:31:28,18.98,6294116769232,22,Suburban
1827,Lake Scott,2019-01-30 02:27:30,48.78,1362375316483,23,Suburban
1828,Grayville,2019-04-14 21:00:30,49.85,9370121969267,2,Suburban
